RA,DEC
11.56507,2.8662918
37.82165,7.4484024
185.88666,66.9304
274.13852,46.72645
334.9995,33.459824
11.573899,6.0817447
342.41818,10.242375
106.74017,63.9257
275.57748,40.842136
140.25012,41.15195
260.9426,33.56864
130.27684,31.881477
39.71136,35.49428
229.42871,57.169373
250.3154,39.66335
332.8581,24.32961
229.43942,54.96136
250.32076,45.203197
182.53955,42.814117
277.93237,76.71754
335.02762,33.84275
128.30972,30.424906
260.9562,40.08841
38.58064,7.670003
11.610039,7.13075
257.6841,25.846876
229.45012,57.029346
38.6379,7.3893437
274.16196,39.33349
39.740974,35.89098
332.82764,17.801373
277.97003,75.662926
38.165028,7.986452
273.87332,70.33464
105.964714,44.75255
234.8002,20.70819
130.36742,31.840534
338.87848,11.513908
11.660304,6.7198153
335.07614,31.049545
38.927185,6.957062
11.668224,0.33609736
335.08347,32.997734
335.08878,30.048857
38.28719,6.7858043
39.769043,27.846619
278.01498,76.3609
250.43962,45.547054
3.0799148,-0.8363841
169.43317,39.644836
11.693516,6.2156377
250.46771,52.119667
235.78024,43.687214
250.47119,53.212673
11.7007885,4.4990954
338.9538,10.086085
276.29553,35.546303
278.0637,76.17672
11.7022,7.2546024
128.37964,36.479553
274.19644,45.401962
285.75058,66.03726
39.799843,34.50344
229.51839,55.733387
250.49979,39.819202
3.0949314,-2.7506413
1.1552836,2.3384087
105.9673,60.397415
38.518723,33.968086
11.730297,1.9931437
130.45264,35.927837
279.9022,64.90603
130.45288,34.086617
39.854565,32.491405
38.641613,7.670664
278.11996,79.74009
250.55269,47.245735
268.56137,36.44219
38.676647,7.087398
229.54973,43.18794
15.515871,41.161896
11.745307,17.83587
342.65634,11.077668
11.748879,8.030674
278.13947,73.66802
118.755165,39.537933
229.55864,49.54491
335.17062,32.37649
115.40846,45.084938
257.7652,79.6271
140.59966,40.163486
229.56613,42.4805
235.99837,54.02819
229.58914,54.312183
286.04602,79.79947
130.5367,39.80136
186.35547,65.94167
201.37881,58.124172
234.84438,20.510033
259.007,39.450764
38.955826,7.3349752
229.59764,54.852528
38.990265,7.4123363
272.07574,50.461063
39.92653,32.253944
229.60086,45.51208
236.16371,54.42901
10.927828,16.830788
39.024204,4.18523
278.2444,71.8369
332.92145,25.520548
148.88535,69.96882
25.046862,27.656595
117.80452,29.233006
250.63573,46.12843
25.109314,27.914108
278.26486,72.54138
342.78302,12.429947
339.14902,13.202168
39.963486,27.9115
278.26877,77.4225
140.732,41.381058
11.842809,7.46692
130.5916,32.042053
268.67273,31.386526
272.10428,49.656826
130.59465,31.1511
229.64641,53.4777
2.7048624,39.937874
105.73841,65.34359
229.84962,36.896576
249.07039,23.809076
229.64984,57.51928
229.64984130859372,57.51927947998047
268.69275,40.370213
219.5656,57.393528
278.30273,73.628624
153.43549,33.52287
335.25983,32.34366
236.74744,54.600967
39.36867,32.080544
20.878633,6.880493
105.95397,59.78334
268.7344,38.162964
332.93945,33.84131
229.70609,46.114136
270.90192,37.09514
229.70769,47.441116
250.77715,53.23833
217.66254,78.28372
236.04977,50.174156
268.75253,40.02287
335.3023,29.294735
339.2999,11.429796
250.80806,52.006668
237.07915,54.09068
39.2315,4.4998846
278.36945,78.246376
3.213152,-0.70906067
168.93285,29.263767
187.27794,20.342405
247.38567,76.50563
330.39862,30.336903
40.05233,35.933933
272.1581,49.667503
330.47205,31.019617
11.959765,5.4852324
11.963633,6.9897203
11.9642,7.3297997
13.0038185,7.642601
274.40512,44.0802
130.69736,31.674644
330.6713,31.084173
335.3351,33.164715
124.59209,75.15564
140.50151,29.754053
343.05737,13.128412
237.55617,53.69402
210.29204,55.921024
237.65804,53.86046
130.73323,33.421696
130.7431,40.230736
219.754,56.91872
250.96329,47.312725
12.010296,5.079593
335.3573,31.353935
32.771786,39.29253
247.40419,73.0923
1.2317742,1.667758
105.99096,65.0554
22.572601,33.209286
237.28212,79.5165
130.7671,37.58389
130.77098,36.866966
39.43359,6.0697093
335.38037,30.804674
40.16307,28.853859
224.34233,44.13387
40.172466,28.831459
128.64291,30.003267
130.78284,31.691328
272.24243,42.538754
25.688898,28.685701
210.42671,56.189053
12.054117,7.9171286
229.97063,36.98868
210.4291,55.79534
335.3951,32.152214
229.90636,45.50532
251.03238,52.088215
40.2051,27.790297
130.79762,35.319893
201.60141,55.75021
39.818768,6.3114433
343.17365,10.669809
278.64185,78.8088
130.80406,32.66994
268.92346,31.681957
343.1918,13.286447
39.56649,5.4561515
268.92374,38.48677
224.27263,64.902405
268.92438,39.089794
339.47748,11.339294
229.94812,51.393723
335.43976,34.04881
130.83858,38.091503
230.04172,36.917297
220.45218,42.297096
278.71136,69.217674
210.54602,55.491554
243.6371,40.759064
128.69917,33.68305
274.5377,44.15826
26.426668,27.806034
12.151331,1.599583
251.20251,47.271698
39.532486,32.017418
220.00302,56.9298
269.01642,32.41306
343.27985,11.527884
105.75923,72.59668
207.0428,27.257912
201.53389,58.725567
12.1577425,4.3088255
130.86429,31.974829
343.28,12.307295
230.00182,49.84748
343.28564,11.895539
333.01276,32.082405
12.17487,0.7467935
343.2924,9.884834
220.05322,56.36215
343.29276,13.368922
12.1873255,1.3894832
230.01733,57.44402
251.27344,47.622818
335.50446,29.180334
122.37636,41.367634
12.19865,0.90710837
130.88239,30.47981
230.02107,43.52307
130.88615,29.807852
11.653735,1.2183214
12.2106495,5.105812
251.31822,40.80865
258.751,25.635555
12.214422,1.2881405
238.88576,52.14079
39.597538,32.4295
12.224038,6.2445545
220.13588,43.635277
169.00179,39.984985
207.04785,39.916775
20.926765,4.2728734
224.38011,76.99981
39.84778,5.905505
343.35645,11.62749
220.15474,49.570484
128.77234,40.42229
210.695,55.54496
343.36954,13.116514
251.389,40.81813
39.62152,34.27483
343.3861,9.964597
272.36407,44.372383
230.07639,45.753193
3.2891865,-0.43106794
1.210776,3.2044086
124.66045,65.60891
182.67203,41.8281
128.81863,40.130165
39.644257,35.99109
251.46393,47.692146
230.11142,56.401115
12.286659,0.35704827
39.96807,5.6398344
272.37354,42.941177
128.8373,34.84657
210.75839,56.005714
233.61963,49.294373
105.76791,20.14396
187.38986,33.271423
20.92922,1.6285741
230.25865,37.633766
247.91606,40.107754
269.1885,37.686543
230.1293,42.832714
278.91388,70.54336
251.54562,52.32588
210.79492,55.367115
37.477173,27.729136
278.92456,77.73891
12.371218,7.9582906
339.8056,11.706905
187.39934,20.477242
20.92973,6.1948977
2.7194881,-2.470003
183.17068,47.010303
235.05774,20.924532
130.76288,67.744064
273.7662,64.403145
40.092125,6.3274355
269.22995,39.326275
278.96332,74.05845
131.0603,35.04976
278.97995,71.31302
261.89584,33.34199
169.67477,39.91764
272.413,43.586323
339.84213,11.085157
234.67065,49.67107
267.98993,41.369915
210.8587,55.989113
210.86224,55.817287
210.865,55.689693
12.421072,3.7488031
131.09885,32.97012
251.70264,52.62956
128.9257,37.772606
12.423554,6.062853
220.3784,55.808937
279.02808,71.29131
230.20667,44.005054
106.03749,41.268875
247.46754,73.04848
140.5954,30.57594
261.9712,57.14127
13.697243,7.6935277
40.38392,7.8850236
269.33685,38.791176
335.7359,33.266518
40.39922,7.62643
131.14153,29.973757
335.7417,31.020721
251.75342,52.3528
269.3698,39.819935
335.74985,29.658817
13.726371,5.8482523
40.443314,4.936924
12.467947,0.6523483
1.225213,7.372028
260.93594,41.44228
330.64648,10.645125
174.42023,65.904495
40.321423,7.397103
39.827667,32.225662
230.24669,42.789013
343.8096,11.2253065
13.738121,8.041933
262.15265,32.606853
279.07483,74.177795
215.37164,52.912834
40.366802,5.482167
335.77423,30.784918
236.64902,47.302914
120.64982,35.35426
182.69862,57.045033
105.816765,36.77924
12.493341,0.27040565
331.8572,31.041367
333.1348,33.75609
280.42993,60.155964
131.23605,40.021946
210.98203,55.86147
230.27101,42.530457
236.67244,56.63116
333.14163,33.16862
230.28389,53.841564
13.799554,1.6469862
12.527499,4.6051445
279.1202,70.58197
211.14452,79.44405
0.23449409,29.497509
238.55634,79.48377
131.25839,34.29701
269.5096,38.392334
272.4508,42.251812
343.9186,13.347604
230.2938,44.684513
236.71051,47.031826
131.27144,30.515131
241.99567,46.739212
251.94662,40.754204
220.53308,52.79626
343.94208,11.889604
340.13202,12.864897
167.05176,79.06286
262.36072,32.449886
40.49995,4.76486
279.17285,72.96166
242.2867,46.66293
230.34766,56.488388
230.34846,47.5767
13.905197,1.8968436
12.595043,3.574447
131.31296,33.172134
335.88507,33.3373
12.599501,7.817518
40.864086,7.034766
344.00974,10.065482
3.3554904,-2.5906458
1.2414854,5.536276
122.49331,40.03359
239.5551,44.670322
1.0716335,36.31338
131.3321,33.15416
335.50436,11.862608
230.37706,44.137142
131.33409,36.097454
211.07832,55.579517
229.92809,45.633133
12.626288,3.2702024
129.0645,35.1902
131.35686,39.583836
274.94037,40.898087
260.94598,40.82509
131.35976,31.098957
344.07446,10.140886
40.66885,4.0888114
344.0767,12.921056
333.2035,34.222916
230.40517,53.616936
230.40529,50.50352
130.91139,68.436356
220.6646,42.741165
12.688799,4.788468
269.68842,38.631866
337.3498,9.644122
14.018865,3.6702418
41.00069,5.437918
39.409065,7.4496584
344.10373,12.449672
260.94635,40.825058
12.708308,1.8710469
40.743523,5.2888722
335.98132,31.038252
41.0295,6.1789064
12.711203,4.1199207
230.42535,53.449497
12.71828,7.0484285
279.29077,76.00581
140.08562,40.875256
274.9946,47.684875
129.1219,32.825222
131.418,31.06338
20.986975,4.485447
272.10495,38.148113
252.32513,55.844692
131.43016,40.73518
40.837055,5.130588
220.7793,55.897438
211.17131,55.479458
143.93306,72.26058
220.78514,52.595646
41.195553,6.9094076
333.19916,31.349176
12.785708,7.9979887
335.8523,11.217508
131.45877,38.759445
40.858383,5.135202
201.79807,57.8583
211.51205,79.50517
224.79306,64.96589
18.26152,5.5027084
220.80867,44.199085
40.86679,5.5795226
18.46619,5.64526
230.47807,43.60884
252.44865,40.490406
336.0223,31.009375
12.859903,5.7256675
131.4944,36.529305
336.02594,33.37454
41.286816,4.46316
105.80037,37.820347
169.25809,28.724407
272.64093,46.213043
230.52994,43.60973
41.312866,5.7134748
140.85417,39.575306
12.898785,6.8019543
220.93388,43.34311
12.899056,6.8020363
279.43622,79.28628
336.07147,30.223076
21.007381,4.1424465
33.033157,45.37028
230.54048,38.08368
224.82684,65.70032
211.24696,55.881195
41.009182,5.9597974
269.8952,37.68819
12.913912,5.199851
41.04657,6.534076
336.08722,34.141445
220.95345,55.4916
131.58269,37.225895
14.209182,4.687439
41.38347,7.8864303
1.2592088,2.287668
124.87877,75.294975
187.80783,20.746628
195.09674,75.60498
248.866,24.074362
336.10452,31.146265
12.933345,6.0737314
252.70023,55.611893
12.938636,6.1427445
230.57178,43.926304
129.26442,37.892635
272.6908,42.91878
40.5211,35.6781
182.8089,43.355106
207.14536,33.128334
0.23883235,30.098959
199.0689,55.453568
2.2102814,39.547882
262.9156,32.16638
230.583,44.617012
272.3014,37.328968
230.58913,44.42611
230.59512,44.90372
279.54266,71.2427
211.35323,55.990334
40.64035,28.814379
169.3093,29.687656
33.051147,44.46794
14.854892,41.44528
106.055305,56.685837
14.314947,2.7471335
270.0097,37.723763
223.18039,35.065243
350.45447,10.711479
211.38023,55.164867
239.76949,57.408722
41.37751,4.569461
230.6377,57.43679
270.04184,37.36226
350.53214,9.921162
1.2651923,2.5485313
187.40814,61.91457
211.89354,79.489365
272.74417,50.01397
221.15457,56.316833
252.97372,39.358456
36.49824,32.255375
131.7528,37.880943
230.6666,46.5944
207.15161,31.372185
336.23047,29.65058
221.19044,56.43022
221.1953,43.6783
350.80588,9.846104
336.2443,31.993696
41.487484,4.5332856
333.35867,30.766872
131.80904,31.703306
131.81778,29.875544
169.34642,39.970127
201.88332,58.469475
261.01318,56.425247
275.27008,47.783783
272.79294,41.513355
13.232235,1.93643
36.703796,31.514185
13.24669,4.129876
5.3111515,6.4135785
130.17035,34.427788
253.16891,55.37078
14.530368,3.6645267
221.2761,44.159782
230.7123,47.393417
272.80765,43.30679
129.48128,34.341995
333.39255,34.24946
1.2744827,2.0798988
167.81232,79.21021
189.49562,32.376644
21.198784,4.0571294
13.259367,5.530023
230.71451,53.781586
272.81262,40.93637
272.81308,49.752285
41.594776,5.83233
336.2855,32.358833
41.88023,7.1862636
336.29034,33.036545
272.63403,37.04321
3.5199573,-2.0246398
105.81394,37.590622
140.73178,30.33127
21.043211,7.282431
33.09412,44.9228
270.1921,39.341957
272.83005,46.706642
41.646877,7.080529
221.37186,51.651024
41.6486,4.4108996
253.31207,54.89417
270.1982,37.001835
131.93535,32.09226
237.44139,54.697132
279.81665,69.934425
279.83572,75.4262
248.24922,23.248444
170.33739,40.492268
211.55443,55.915955
237.52953,54.33131
333.8349,32.918037
279.8586,73.63688
131.96866,34.679127
116.51661,40.045185
272.8754,47.74692
201.90639,55.190907
170.33813,40.491962
237.77548,54.71034
39.895042,7.7352304
41.745422,6.6587386
272.77347,38.45573
13.417584,6.7988353
41.76964,7.0960283
272.89603,47.064964
279.88504,64.84445
336.36203,31.974745
272.89838,39.475056
13.434175,6.5263243
230.8187,56.816593
336.37167,34.16994
132.01535,32.304527
336.37714,31.50172
211.61984,55.919865
272.91586,44.560867
272.86594,38.928276
336.39102,28.941738
336.3913,28.94763
13.4837,1.77205
272.88788,37.020737
0.12173862,5.273459
14.845542,6.133257
199.99329,28.330233
270.36002,36.86877
242.47443,45.693787
191.18494,41.764553
140.94534,40.724426
148.18655,69.12459
189.66197,31.59487
239.59644,55.428383
279.94754,69.01816
129.63661,35.658195
270.40198,40.103058
230.91396,44.706295
13.607978,2.8836205
201.93852,47.473892
195.46152,70.00895
230.92891,44.05357
272.9653,50.625843
13.639483,4.460831
253.88277,55.15355
283.59833,59.84652
270.48138,38.61339
3.5687616,-0.6034411
182.89224,56.369816
33.1587,45.314026
21.240303,7.3378935
13.679582,6.494056
341.30438,12.936764
211.72696,55.305813
13.680823,6.6789627
12.06234,5.126454
333.54236,34.16973
211.73393,55.19465
123.51261,30.082695
13.691771,5.661398
280.04056,78.64599
231.00192,45.872746
272.98468,47.526245
13.699565,5.8651724
254.03104,55.84501
233.20815,49.466507
336.495,32.911476
2.915947,33.08463
122.74473,41.68096
182.90236,41.7145
211.75768,55.292828
13.75641,6.0250874
132.25354,29.765633
239.19307,54.063095
13.771757,3.8574326
13.772183,3.224681
336.53067,33.816628
275.58527,47.33073
13.777145,5.520475
225.33891,75.81473
132.27438,36.933586
15.09567,2.4039102
237.8821,57.449097
13.794909,7.83365
263.83218,32.905872
132.28078,37.633976
270.62994,38.639996
211.79834,55.96893
13.80284,7.782552
132.28328,37.041283
211.8029,55.977745
273.1196,31.12606
273.38272,65.38927
3.6170762,-1.1552346
2.9284537,33.086586
120.73141,34.210526
140.82657,30.895433
15.086776,41.5011
192.89955,27.83845
13.849291,3.6525316
132.29141,36.625896
273.0369,46.157593
211.815,55.174187
13.855496,6.86185
13.860548,4.5885305
273.05466,47.416084
231.09282,46.56298
254.28894,39.19598
13.877097,1.1869766
119.28465,39.600166
132.33896,32.397312
341.55673,11.431468
1.3041075,7.6128163
189.97054,31.721415
248.31021,24.07073
336.61078,29.027636
13.900801,3.4105794
231.09848,50.940006
231.11005,44.51798
280.22968,66.74134
273.0764,42.602783
280.23032,66.03407
188.09933,62.012814
212.37793,75.734055
254.39156,55.44438
211.88101,55.478695
13.943305,3.146682
13.944589,3.6471825
231.1487,42.338387
13.96168,7.5989757
231.16563,56.710724
223.82037,34.32907
231.1689,45.613194
1.3139904,2.8645666
169.22868,78.90171
330.4481,27.2939
273.10666,46.412384
280.26486,72.874916
211.90808,55.7024
280.28116,77.89507
132.47932,34.597595
231.18068,47.521576
234.24312,50.210922
14.018611,2.2036047
125.09734,75.63372
33.22298,44.418617
260.3,65.61499
195.68419,76.04775
159.88177,58.31068
15.370943,5.883643
37.896965,32.49179
273.25247,30.91638
234.66545,50.981575
14.037792,4.7163615
211.93561,55.78956
132.53796,38.147163
105.83596,39.92907
273.1528,40.00087
122.56489,34.21742
14.138448,1.5415108
280.39447,66.84089
140.998,41.14915
169.32472,78.85964
220.63838,49.862877
235.21693,51.114998
254.79008,39.236675
238.17526,49.83221
15.468745,4.508236
18.355022,4.5520606
132.57108,40.395424
231.28319,56.15818
35.677315,29.20099
231.28633,54.630226
273.17484,50.089794
125.11536,65.047325
249.51126,22.872932
270.95795,37.104908
273.20657,41.511597
273.35696,37.142933
231.30614,55.00427
212.01706,56.03668
212.01846,55.97953
270.9746,37.746914
235.56226,51.233482
14.189894,2.0333478
336.76706,33.18802
132.64285,31.366829
273.23795,44.637505
280.48825,66.845085
336.79132,32.32777
169.62624,29.158163
163.74841,58.174385
190.17906,31.57408
188.38463,62.416992
207.33571,32.392326
225.56337,63.41864
132.69264,37.40928
273.27103,46.00059
271.0759,38.242832
336.81863,28.47586
15.638691,1.9456307
132.71072,31.441238
141.04112,39.998615
260.0862,33.215538
236.07545,51.19892
261.56967,40.2191
231.40456,45.852337
342.0548,12.261957
212.1145,56.26824
14.386755,4.829971
255.27266,39.655468
238.33577,45.534454
273.48892,38.66768
182.98903,41.49316
23.585217,40.415714
33.27577,45.619205
149.64333,74.29592
273.3051,45.03795
261.64386,39.093708
273.30847,40.760906
212.13414,55.06597
271.14658,37.94219
280.60605,69.7464
132.75381,30.032667
247.8944,78.06799
255.54047,40.744537
120.38715,29.81392
14.449502,6.4618163
342.22446,10.499011
14.454187,4.601266
271.20276,39.104897
31.478708,34.277542
15.790725,7.9462385
148.75711,67.376076
132.78186,38.123436
333.79843,32.80989
105.89759,65.59317
141.08223,41.410282
263.29837,79.53181
330.33334,28.070374
261.78647,40.152416
266.761,40.721916
31.60626,33.91784
132.79375,35.717678
255.80481,39.83749
31.762625,34.15388
14.50816,2.3791883
280.66177,69.428024
141.08253,42.011135
179.9728,55.34234
273.36002,40.792057
14.56176,8.030798
275.96072,40.202282
31.898897,33.701397
14.576156,1.6533804
212.23857,55.235542
132.86185,30.264397
122.94156,41.27747
14.617652,4.8173923
231.5318,57.413532
32.152573,33.87753
231.53671,48.286854
271.32086,40.300808
273.39075,41.326153
140.7076,72.25202
271.33328,37.53953
333.84976,27.84558
212.27145,55.213413
212.27457,55.325348
105.872055,38.21548
188.59134,61.917973
192.07256,41.963192
337.01083,34.013153
231.55,54.539646
14.669146,4.569793
231.56178,45.252438
212.30766,56.14841
14.704918,7.9626584
140.97522,30.637424
170.10544,67.70127
183.01495,56.040802
220.70367,56.420223
220.78497,56.037537
238.55832,42.31393
262.12875,40.2295
212.3198,55.923145
132.9619,38.836864
271.38504,38.944645
338.1867,11.29142
273.7235,37.08882
14.739023,4.816887
231.58324,54.79784
15.990865,6.394853
276.03168,47.83819
333.8746,33.63082
14.762056,1.4441384
273.732,40.31628
271.43655,38.504044
337.05215,30.52009
349.0976,32.282154
251.89743,64.32173
106.01398,21.647076
221.49345,56.098644
238.96362,47.867805
256.75305,40.207172
130.39363,34.77035
3.8554895,-1.0012892
122.9923,39.969902
220.6917,49.963272
330.7363,17.145338
2.5790641,37.484505
33.28127,44.942764
38.280827,28.316658
212.36388,56.965008
212.36542,55.106236
271.49182,40.55135
16.059023,6.095446
342.56168,12.017047
14.839239,4.377717
271.50287,37.463688
212.38223,55.117954
273.7842,38.876762
276.08932,58.975094
105.929665,62.43951
251.95198,74.01662
133.0575,36.379032
338.1062,27.177818
231.68004,43.004673
14.892945,1.9567946
337.128,30.586744
273.82016,29.741404
225.595,55.087563
188.8501,62.461853
33.369602,44.745205
225.7599,55.394863
130.47389,32.230396
225.91344,55.80908
14.956727,7.916406
273.8328,37.80914
225.99422,56.150314
226.01573,55.950512
231.7336,48.875084
130.49933,40.10854
226.05681,56.08375
264.6024,77.819725
231.74408,42.87782
273.55927,47.76132
226.14604,55.319614
231.74667,56.943813
141.13956,53.707756
239.68393,56.5488
171.30516,40.75686
226.1513,55.934834
14.977515,3.9362624
226.252,55.533012
273.56924,43.387363
262.53094,39.55072
6.5458946,18.306015
16.251194,2.5098212
262.5592,40.5692
14.999175,1.7079284
337.19382,30.85124
337.19983,30.213736
226.49814,56.160263
238.78648,50.25016
169.80028,29.344114
190.44199,31.820854
280.97437,76.68586
226.5987,55.089413
231.80426,51.18548
337.2067,28.478685
226.63776,55.252728
337.20795,30.781391
265.22095,78.31628
238.79996,55.334686
226.72969,55.580437
133.21509,37.787556
257.3798,40.68824
226.7626,55.641888
226.76701,55.15284
342.84067,10.736226
226.79843,56.18373
133.22653,35.150066
226.80722,55.483532
271.66336,40.03549
238.81017,45.627094
337.2142,28.077559
24.993711,27.99413
260.4145,75.63238
149.86035,67.74898
259.22754,56.285686
222.93205,36.34947
241.3565,40.762913
231.82097,55.865986
226.90027,55.149696
212.52467,55.40467
231.82245,54.30807
119.419754,30.274446
226.94019,55.4903
284.7647,42.337536
227.01572,55.773468
281.02203,69.75544
32.506702,39.009808
212.534,55.583042
271.709,38.937172
130.59123,38.3481
227.05437,55.967148
227.05478,56.17359
281.02625,65.25626
15.092585,1.6364145
119.536964,30.498804
227.14566,55.46417
227.15944,55.752308
227.1858,55.644566
105.90461,21.106693
170.37637,79.77122
227.22481,55.683094
273.6376,39.072964
227.26924,55.39301
227.27486,55.51437
227.28868,55.461403
227.3786,55.751556
227.4288,55.594555
227.43295,56.09625
227.51234,55.638752
227.52951,55.628353
271.75836,36.93591
130.61586,37.282967
227.56032,56.0734
207.52133,40.66874
212.58873,55.16016
227.69719,56.171642
227.74162,55.79338
109.388435,29.882357
109.39985,29.753347
16.530338,2.0691626
119.91943,29.98222
190.57086,31.288618
106.17798,73.487465
231.93759,54.605484
273.689,46.46361
281.10373,76.768394
226.19885,54.950867
133.3771,37.779694
143.80063,32.27653
120.01829,30.128235
281.12268,60.269318
6.057948,7.216233
226.33337,54.784134
343.0784,9.521836
226.48357,54.820595
226.52402,54.87437
160.50516,57.454563
15.335869,5.6560636
337.33243,34.508312
226.57596,54.943367
226.67215,54.799377
337.3344,34.270046
122.29069,74.41918
120.106926,30.6284
213.18925,75.866264
330.34186,33.18876
285.13046,42.62416
109.788536,30.179157
109.79396,30.009119
226.88876,55.1039
33.047222,38.97112
273.7032,43.73047
28.209057,7.939508
130.68225,30.113565
227.12648,54.904896
227.16843,55.12452
227.18196,55.09488
257.82083,40.733246
337.35477,33.75282
21.369701,6.9348817
227.78796,55.673676
212.69252,55.317226
227.8238,55.461067
227.89421,55.45779
227.91519,55.053844
227.93498,55.486233
239.0222,45.416065
228.04277,55.346355
15.398473,6.2248
271.9327,38.142124
228.0849,55.700146
212.7133,55.80216
228.18968,55.368164
281.22916,65.966866
276.3609,39.970184
120.48319,30.26068
133.46866,32.325356
257.92737,56.49173
125.40344,71.882225
133.46953,37.812874
120.56281,30.733528
232.0302,45.351185
120.58717,30.71784
337.40613,32.213943
232.03674,57.210846
231.70255,51.924202
120.66058,30.41969
15.469025,5.0148416
130.75519,35.05793
120.71987,30.477009
202.20226,56.912594
21.383667,7.2125425
232.05423,56.70472
120.814095,30.00658
268.75616,71.09331
15.526557,7.3003054
15.528044,7.9999847
276.38245,42.26412
190.6488,31.892235
229.92491,43.443794
15.585097,7.304889
39.100216,30.385292
15.591479,7.0169797
143.93912,31.559055
274.24448,30.320774
337.47165,29.228863
105.93082,21.958155
106.234116,59.18832
15.612834,1.8461367
272.136,39.394753
130.88315,35.93165
230.32095,44.11225
239.21718,47.669815
337.7302,34.36672
253.41037,39.019123
337.48724,32.101135
212.86288,55.584007
272.15265,38.69984
106.237854,59.917496
21.396204,5.199365
260.14014,35.788166
330.76526,11.471552
119.24846,28.733603
337.4959,30.877316
337.49612,28.867405
232.16258,49.118107
230.85623,43.729473
15.670531,1.6340978
133.69911,32.24305
273.85,54.874237
232.172,51.903915
258.26462,39.450054
272.19138,36.77316
347.443,23.291391
3.133714,38.432537
18.88535,41.302124
105.93442,39.61981
25.271744,28.84058
347.6022,23.31556
261.48123,36.31271
144.01213,32.373016
239.30325,50.23861
273.86014,55.49502
337.53455,33.018116
238.91817,45.98303
129.09903,39.955986
15.742719,4.217503
133.75153,31.119528
260.26093,39.659164
212.96025,56.21975
272.27487,38.31612
233.87593,20.575693
204.54034,55.18786
39.86866,29.434746
232.26114,47.93255
273.88608,40.36642
343.4936,12.667605
37.520145,37.144596
15.84354,3.141198
276.54865,43.951096
226.3481,63.987217
15.8600445,2.492075
232.29047,43.317513
274.41495,29.910448
15.872815,7.0384836
337.595,32.19593
253.37964,39.97242
232.32109,48.95189
15.900524,7.1297975
1.424066,4.3172245
170.13771,40.793327
232.33746,42.83945
281.58582,65.9673
232.33977,55.872242
272.25183,71.40264
273.92078,45.297733
272.4249,71.68781
190.82709,31.69827
213.54008,76.70881
260.6451,75.83341
276.60147,41.613655
272.40488,39.012226
213.09775,55.42204
15.950556,4.00876
258.80264,39.447697
15.953635,7.412116
213.10263,55.274273
232.37224,48.926308
39.65677,34.558464
240.45811,45.742374
133.95651,37.57468
15.968182,4.5967464
17.452507,7.3647094
15.974816,7.9987082
273.9637,41.4751
133.98251,38.061615
258.92636,40.32034
133.99443,32.948177
232.42615,51.666653
16.015928,1.8308778
281.7305,71.49196
17.474611,6.6367216
189.47952,62.844078
207.64276,39.761616
126.744354,61.80395
232.44016,45.7682
232.44244,48.503937
272.49005,38.231403
16.050285,1.5905377
272.5009,36.839138
273.98184,43.035244
213.19489,55.41447
26.768963,34.358578
134.0387,36.935593
1.4497105,5.203728
123.264275,40.954678
106.21953,67.24141
232.46117,55.512363
337.72964,28.884672
131.27441,37.959923
134.07652,35.66102
198.72424,76.80246
213.25737,56.04475
274.0142,39.135067
213.26244,55.935898
274.01636,54.897408
125.567894,65.09021
240.772,40.26739
16.086342,4.4687486
259.19867,56.35051
281.8318,75.85578
261.472,31.432678
259.20825,40.641773
232.49203,44.893063
16.12053,5.93036
148.76752,67.76379
190.96654,31.302156
248.66672,40.355152
134.11563,37.177277
281.86496,75.56314
16.142435,6.4154644
16.143559,3.9469142
337.77338,33.11981
281.879,59.206566
134.15582,37.770447
144.29247,31.694511
232.54338,44.03676
1.4615068,7.7352986
148.76817,67.76397
330.78522,12.067694
232.55351,51.788166
135.8237,34.551567
272.6554,40.834095
213.37212,55.74522
281.90106,71.001205
1.4647176,2.2713833
220.8321,55.490864
248.67224,23.16434
134.20604,29.717875
232.58519,44.757275
134.21492,36.941032
272.71365,38.49593
274.10974,42.089264
109.7684,38.042316
16.244087,2.6763945
281.964,59.0741
239.74513,47.410267
249.98984,40.13984
225.72618,46.164253
243.05795,53.08116
232.61293,54.03979
17.90616,3.6680276
171.17067,79.655365
207.77339,27.210123
239.74223,47.954517
126.827515,63.083866
21.499512,6.4436693
16.368242,6.985738
134.28961,34.752018
239.80963,50.808323
144.40668,31.3555
272.8705,38.005157
232.65393,44.27686
131.54668,36.007683
38.263603,31.734785
16.389114,7.561768
337.92175,27.27841
272.90167,37.25017
241.46457,54.62387
232.66008,44.634926
259.56763,56.357555
213.60489,56.03623
334.496,29.128819
191.8952,40.980137
234.15756,20.357952
221.78136,42.46883
134.3113,40.35881
232.66689,51.273838
274.7676,37.199905
144.43895,31.573063
128.92296,23.82844
131.59966,36.98788
106.01807,67.75788
33.727417,44.544296
204.92236,56.454933
16.512674,6.3528
274.22543,42.963272
337.9852,29.745434
38.7782,31.053535
282.1455,68.633545
125.603134,71.12675
204.94724,55.247856
282.14578,76.834526
334.53174,34.565907
262.07318,31.808222
282.16953,61.13665
134.38815,37.328896
349.91562,10.600059
16.615303,3.392568
282.18143,60.950092
164.21692,56.526623
192.40065,27.342754
105.097534,38.822483
241.99599,79.83525
0.08870126,0.63664156
338.01413,29.970587
38.960823,30.862398
144.51588,31.772812
16.634865,6.1660013
282.1896,78.53398
16.63904,2.2772224
134.41304,36.836746
